reaction_id,gene_id
MAR07139,4144
MAR07141,51540
MAR07620,92935
MAR07620,4141
MAR07647,1610
MAR08640,1787
MAR08640,1786
MAR08640,1788
MAR08640,29947
MAR08640,1789
MAR08689,1610
MAR08690,1610
MAR03748,641649
MAR03748,594
MAR03748,593
MAR03751,35
MAR03751,36
MAR03753,1962
MAR03753,1892
MAR03753,3030
MAR03755,26275
MAR03759,217
MAR03759,501
MAR03759,224
MAR03759,223
MAR03759,316
MAR03759,219
MAR03763,4329
MAR03767,641649
MAR03767,594
MAR03767,593
MAR03769,3712
MAR03773,56922
MAR03773,64087
MAR03775,549
MAR03780,641649
MAR03780,594
MAR03780,593
MAR03783,35
MAR03783,36
MAR03785,1962
MAR03785,1892
MAR03785,3030
MAR03790,316
MAR03792,18
MAR03792,64902
MAR03796,79611
MAR03796,84532
MAR03796,55902
MAR03823,3033
MAR03823,3028
MAR06416,641649
MAR06416,594
MAR06416,593
MAR03986,27159
MAR03986,1118
MAR03988,3073
MAR03988,3074
MAR03988,284004
MAR04124,80146
MAR04158,6675
MAR04158,91373
MAR04159,2582
MAR04299,132789
MAR04299,10007
MAR04300,9945
MAR04300,2673
MAR04494,3099
MAR04494,2645
MAR04494,80201
MAR04494,3101
MAR04494,3098
MAR04524,55577
MAR04525,10020
MAR04526,10020
MAR04527,5973
MAR04528,10020
MAR04529,54187
MAR04530,140838
MAR04532,55907
MAR04536,55907
MAR04628,64841
MAR04629,752014
MAR04629,51005
MAR04631,5238
MAR07697,23483
MAR07698,2582
MAR08371,54187
MAR08373,80896
MAR08375,54682
MAR08375,27159
MAR08375,1116
MAR08375,1118
MAR08376,27159
MAR08377,55907
MAR08672,80146
MAR05130,8565
MAR05131,16
MAR05132,5917
MAR05133,4677
MAR05134,1615
MAR05135,833
MAR05136,5859
MAR05137,2058
MAR05138,2617
MAR05139,3035
MAR05140,3376
MAR05141,51520
MAR05142,3735
MAR05143,4141
MAR05144,123263
MAR05145,2193
MAR05145,10056
MAR05146,2058
MAR05147,6301
MAR05148,6897
MAR05149,7453
MAR05150,7407
MAR07171,6482
MAR07171,6484
MAR07171,6483
MAR07172,55808
MAR07174,192134
MAR07175,192134
MAR07175,9245
MAR07180,2650
MAR07180,9245
MAR07180,51301
MAR07181,9334
MAR07183,55808
MAR07436,79623
MAR07436,57452
MAR07436,8693
MAR07436,55568
MAR07436,79695
MAR07436,117248
MAR07436,11227
MAR07436,2589
MAR07436,2591
MAR07436,50614
MAR07436,64409
MAR07436,2590
MAR07436,442117
MAR07436,374378
MAR07436,26290
MAR07436,51809
MAR07436,114805
MAR07436,63917
MAR07436,11226
MAR07438,56913
MAR07438,29071
MAR07440,2650
MAR07440,9245
MAR07440,51301
MAR08254,51146
MAR08255,51146
MAR08257,2650
MAR01532,9453
MAR01532,2224
MAR07254,79947
MAR07256,57171
MAR07261,84920
MAR07263,22845
MAR07264,1798
MAR07265,199857
MAR07265,79868
MAR07266,56052
MAR07267,85365
MAR07268,85365
MAR07269,440138
MAR07270,440138
MAR07271,79087
MAR07271,54344
MAR07271,8813
MAR07271,8818
MAR07274,10195
MAR07275,54344
MAR07275,8813
MAR07275,79796
MAR07275,8818
MAR07276,79087
MAR07276,10195
MAR07277,79796
MAR07278,29880
MAR07279,29929
MAR07280,79053
MAR07281,144245
MAR07281,79053
MAR07281,84920
MAR07285,7991
MAR07285,201595
MAR07285,6185
MAR07285,3703
MAR07285,1603
MAR07285,1650
MAR07285,6184
MAR07286,7841
MAR07287,23193
MAR07289,57134
MAR07289,4121
MAR07289,10905
MAR07289,11253
MAR07291,57134
MAR07291,4121
MAR07291,10905
MAR07291,11253
MAR07293,57134
MAR07293,4121
MAR07293,10905
MAR07293,11253
MAR07308,57134
MAR07308,4121
MAR07308,10905
MAR07308,11253
MAR07309,57134
MAR07309,4121
MAR07309,10905
MAR07309,11253
MAR07310,57134
MAR07310,4121
MAR07310,10905
MAR07310,11253
MAR07311,57134
MAR07311,4121
MAR07311,10905
MAR07311,11253
MAR07312,57134
MAR07312,4121
MAR07312,10905
MAR07312,11253
MAR07313,57134
MAR07313,4121
MAR07313,10905
MAR07313,11253
MAR07314,57134
MAR07314,4121
MAR07314,10905
MAR07314,11253
MAR07315,57134
MAR07315,4121
MAR07315,10905
MAR07315,11253
MAR07316,57134
MAR07316,4121
MAR07316,10905
MAR07316,11253
MAR07317,57134
MAR07317,4121
MAR07317,10905
MAR07317,11253
MAR07318,57134
MAR07318,4121
MAR07318,10905
MAR07318,11253
MAR07319,57134
MAR07319,4121
MAR07319,10905
MAR07319,11253
MAR07320,57134
MAR07320,4121
MAR07320,10905
MAR07320,11253
MAR07321,57134
MAR07321,4121
MAR07321,10905
MAR07321,11253
MAR07322,57134
MAR07322,4121
MAR07322,10905
MAR07322,11253
MAR07323,4245
MAR07324,4122
MAR07324,4124
MAR07325,4247
MAR07326,4248
MAR07327,11320
MAR07327,11282
MAR07327,25834
MAR07328,4249
MAR07329,25834
MAR07332,2530
MAR07333,2683
MAR07333,8704
MAR07333,9334
MAR07333,8703
MAR07334,84620
MAR07334,6480
MAR07428,23324
MAR07428,4123
MAR07428,4125
MAR07429,4126
MAR07574,175
MAR07575,64772
MAR07576,129807
MAR07576,2720
MAR07576,10825
MAR07576,5476
MAR07576,4758
MAR07576,4759
MAR07577,2720
MAR07577,5476
MAR07577,2588
MAR07577,4758
MAR07578,3073
MAR07578,3074
MAR07578,284004
MAR07580,2517
MAR07580,2519
MAR07582,2517
MAR07582,2519
MAR07585,175
MAR07586,64772
MAR07587,3073
MAR07587,3074
MAR07587,284004
MAR08691,57171
MAR08693,11320
MAR08693,11282
MAR08693,25834
MAR08694,4249
MAR05151,213
MAR05152,12
MAR05153,5265
MAR05154,338
MAR05157,341
MAR05158,344
MAR05159,345
MAR05160,2243
MAR05162,5340
MAR05163,2147
MAR05164,7037
MAR05165,348
MAR05166,649
MAR07619,8460
MAR07619,8459
MAR07622,11240
MAR07622,353238
MAR07622,23569
MAR07622,51702
MAR07622,29943
MAR07624,141
MAR07626,141
MAR05258,213
MAR05259,1075
MAR05259,1519
MAR05259,8722
MAR05259,5476
MAR05259,5641
MAR05259,1510
MAR05259,1512
MAR05259,1520
MAR05259,1515
MAR05259,1508
MAR05259,1522
MAR05259,1521
MAR05259,1511
MAR05259,1509
MAR05259,1200
MAR05259,1514
MAR05259,1513
MAR05261,1075
MAR05261,1519
MAR05261,8722
MAR05261,5476
MAR05261,5641
MAR05261,1510
MAR05261,1512
MAR05261,1520
MAR05261,1515
MAR05261,1508
MAR05261,1522
MAR05261,1521
MAR05261,1511
MAR05261,1509
MAR05261,1200
MAR05261,1514
MAR05261,1513
MAR05263,1075
MAR05263,1519
MAR05263,8722
MAR05263,5476
MAR05263,5641
MAR05263,1510
MAR05263,1512
MAR05263,1520
MAR05263,1515
MAR05263,1508
MAR05263,1522
MAR05263,1521
MAR05263,1511
MAR05263,1509
MAR05263,1200
MAR05263,1514
MAR05263,1513
MAR05265,1075
MAR05265,1519
MAR05265,8722
MAR05265,5476
MAR05265,5641
MAR05265,1510
MAR05265,1512
MAR05265,1520
MAR05265,1515
MAR05265,1508
MAR05265,1522
MAR05265,1521
MAR05265,1511
MAR05265,1509
MAR05265,1200
MAR05265,1514
MAR05265,1513
MAR05272,1075
MAR05272,1519
MAR05272,8722
MAR05272,5476
MAR05272,5641
MAR05272,1510
MAR05272,1512
MAR05272,1520
MAR05272,1515
MAR05272,1508
MAR05272,1522
MAR05272,1521
MAR05272,1511
MAR05272,1509
MAR05272,1200
MAR05272,1514
MAR05272,1513
MAR05274,1075
MAR05274,1519
MAR05274,8722
MAR05274,5476
MAR05274,5641
MAR05274,1510
MAR05274,1512
MAR05274,1520
MAR05274,1515
MAR05274,1508
MAR05274,1522
MAR05274,1521
MAR05274,1511
MAR05274,1509
MAR05274,1200
MAR05274,1514
MAR05274,1513
MAR05276,1075
MAR05276,1519
MAR05276,8722
MAR05276,5476
MAR05276,5641
MAR05276,1510
MAR05276,1512
MAR05276,1520
MAR05276,1515
MAR05276,1508
MAR05276,1522
MAR05276,1521
MAR05276,1511
MAR05276,1509
MAR05276,1200
MAR05276,1514
MAR05276,1513
MAR05278,1075
MAR05278,1519
MAR05278,8722
MAR05278,5476
MAR05278,5641
MAR05278,1510
MAR05278,1512
MAR05278,1520
MAR05278,1515
MAR05278,1508
MAR05278,1522
MAR05278,1521
MAR05278,1511
MAR05278,1509
MAR05278,1200
MAR05278,1514
MAR05278,1513
MAR05280,1075
MAR05280,1519
MAR05280,8722
MAR05280,5476
MAR05280,5641
MAR05280,1510
MAR05280,1512
MAR05280,1520
MAR05280,1515
MAR05280,1508
MAR05280,1522
MAR05280,1521
MAR05280,1511
MAR05280,1509
MAR05280,1200
MAR05280,1514
MAR05280,1513
MAR05282,1075
MAR05282,1519
MAR05282,8722
MAR05282,5476
MAR05282,5641
MAR05282,1510
MAR05282,1512
MAR05282,1520
MAR05282,1515
MAR05282,1508
MAR05282,1522
MAR05282,1521
MAR05282,1511
MAR05282,1509
MAR05282,1200
MAR05282,1514
MAR05282,1513
MAR05284,1075
MAR05284,1519
MAR05284,8722
MAR05284,5476
MAR05284,5641
MAR05284,1510
MAR05284,1512
MAR05284,1520
MAR05284,1515
MAR05284,1508
MAR05284,1522
MAR05284,1521
MAR05284,1511
MAR05284,1509
MAR05284,1200
MAR05284,1514
MAR05284,1513
MAR05285,1075
MAR05285,1519
MAR05285,8722
MAR05285,5476
MAR05285,5641
MAR05285,1510
MAR05285,1512
MAR05285,1520
MAR05285,1515
MAR05285,1508
MAR05285,1522
MAR05285,1521
MAR05285,1511
MAR05285,1509
MAR05285,1200
MAR05285,1514
MAR05285,1513
MAR05286,1075
MAR05286,1519
MAR05286,8722
MAR05286,5476
MAR05286,5641
MAR05286,1510
MAR05286,1512
MAR05286,1520
MAR05286,1515
MAR05286,1508
MAR05286,1522
MAR05286,1521
MAR05286,1511
MAR05286,1509
MAR05286,1200
MAR05286,1514
MAR05286,1513
MAR05287,1075
MAR05287,1519
MAR05287,8722
MAR05287,5476
MAR05287,5641
MAR05287,1510
MAR05287,1512
MAR05287,1520
MAR05287,1515
MAR05287,1508
MAR05287,1522
MAR05287,1521
MAR05287,1511
MAR05287,1509
MAR05287,1200
MAR05287,1514
MAR05287,1513
MAR05288,9200
MAR05288,201562
MAR05289,1075
MAR05289,1519
MAR05289,8722
MAR05289,5476
MAR05289,5641
MAR05289,1510
MAR05289,1512
MAR05289,1520
MAR05289,1515
MAR05289,1508
MAR05289,1522
MAR05289,1521
MAR05289,1511
MAR05289,1509
MAR05289,1200
MAR05289,1514
MAR05289,1513
MAR05290,1075
MAR05290,1519
MAR05290,8722
MAR05290,5476
MAR05290,5641
MAR05290,1510
MAR05290,1512
MAR05290,1520
MAR05290,1515
MAR05290,1508
MAR05290,1522
MAR05290,1521
MAR05290,1511
MAR05290,1509
MAR05290,1200
MAR05290,1514
MAR05290,1513
MAR05407,762
MAR05407,760
MAR05407,763
MAR05407,377677
MAR05407,761
MAR05407,11238
MAR05407,765
MAR05407,8883
MAR05407,768
MAR05407,23632
MAR05407,759
MAR05407,766
MAR05407,771
MAR03861,2805
MAR03915,3176
MAR04084,54928
MAR04084,10380
MAR04187,54928
MAR04187,10380
MAR04701,1757
MAR04701,29958
MAR04842,221
MAR04842,220
MAR04842,222
MAR04842,218
MAR08662,8803
MAR08662,8802
MAR08662,8801
MAR08663,8803
MAR08663,8802
MAR08663,8801
MAR08667,8803
MAR08667,8802
MAR08667,8801
MAR08668,8803
MAR08668,8802
MAR08668,8801
MAR00710,3417
MAR03787,64064
MAR03787,5019
MAR03957,3421
MAR03957,3419
MAR03957,3420
MAR03958,3418
MAR04139,130752
MAR04139,4190
MAR04141,4191
MAR04145,1431
MAR04147,8803
MAR04147,8802
MAR04147,8801
MAR04149,47
MAR04152,8803
MAR04152,8802
MAR04152,8801
MAR04209,4967
MAR04209,55753
MAR04209,55526
MAR04408,2271
MAR04410,2271
MAR04454,48
MAR04458,50
MAR04465,9380
MAR04589,50
MAR04652,6392
MAR04652,6391
MAR04652,6389
MAR04652,6390
MAR05294,171425
MAR06413,4967
MAR06413,55753
MAR06413,55526
MAR06414,1743
MAR07704,54363
MAR07704,51179
MAR07706,54363
MAR07706,51179
MAR08743,6392
MAR08743,6391
MAR08743,6389
MAR08743,6390
MAR08772,3795
MAR08773,230
MAR08773,229
MAR08773,226
MAR08775,501
MAR08775,221
MAR08775,224
MAR08775,223
MAR08775,220
MAR08775,222
MAR08775,218
MAR08778,217
MAR08778,501
MAR08778,224
MAR08778,223
MAR08778,219
MAR08779,9380
MAR08780,160287
MAR08780,3948
MAR08780,197257
MAR08780,92483
MAR08780,3945
MAR08782,9380
MAR03975,64077
MAR03975,5464
MAR03975,27068
MAR03975,58497
MAR03977,64077
MAR03977,5464
MAR03977,27068
MAR03977,58497
MAR03979,64077
MAR03979,5464
MAR03979,27068
MAR03979,58497
MAR06911,6392
MAR06911,6391
MAR06911,6389
MAR06911,6390
MAR06912,64077
MAR06912,5464
MAR06912,27068
MAR06912,58497
MAR06914,4514
MAR06914,1347
MAR06914,1346
MAR06914,4513
MAR06914,1350
MAR06914,9377
MAR06914,84701
MAR06914,1329
MAR06914,1351
MAR06914,1339
MAR06914,1327
MAR06914,125965
MAR06914,4512
MAR06914,4697
MAR06914,1349
MAR06914,170712
MAR06914,1345
MAR06914,1340
MAR06914,1337
MAR06916,9556
MAR06916,521
MAR06916,9551
MAR06916,10476
MAR06916,267020
MAR06916,509
MAR06916,539
MAR06916,516
MAR06916,514
MAR06916,506
MAR06916,498
MAR06916,432369
MAR06916,515
MAR06916,4508
MAR06916,522
MAR06916,10632
MAR06916,4509
MAR06916,518
MAR06916,517
MAR06916,513
MAR06916,84833
MAR06918,1537
MAR06918,7381
MAR06918,29796
MAR06918,7388
MAR06918,7385
MAR06918,7384
MAR06918,27089
MAR06918,4519
MAR06918,10975
MAR06918,7386
MAR06921,4723
MAR06921,4728
MAR06921,4706
MAR06921,4708
MAR06921,4722
MAR06921,4702
MAR06921,374291
MAR06921,51079
MAR06921,4705
MAR06921,4717
MAR06921,4710
MAR06921,4714
MAR06921,54539
MAR06921,4724
MAR06921,4695
MAR06921,4712
MAR06921,4698
MAR06921,4537
MAR06921,4713
MAR06921,4538
MAR06921,4718
MAR06921,4535
MAR06921,4716
MAR06921,55967
MAR06921,4700
MAR06921,4726
MAR06921,4707
MAR06921,4711
MAR06921,4541
MAR06921,4696
MAR06921,4701
MAR06921,4731
MAR06921,4540
MAR06921,4715
MAR06921,4536
MAR06921,4719
MAR06921,4704
MAR06921,4709
MAR06921,4539
MAR06921,4697
MAR06921,4729
MAR06921,4694
MAR06921,4725
MAR06921,126328
MAR06921,4720
MAR03960,6649
MAR03960,6647
MAR03960,6648
MAR03980,847
MAR03982,847
MAR08409,6649
MAR08410,6648
MAR08413,6647
MAR08415,6647
MAR00156,6296
MAR00156,348158
MAR00156,54988
MAR00156,123876
MAR00156,116285
MAR00156,341392
MAR00165,6296
MAR00165,348158
MAR00165,54988
MAR00165,123876
MAR00165,116285
MAR00165,341392
MAR00168,6296
MAR00168,348158
MAR00168,54988
MAR00168,123876
MAR00168,116285
MAR00168,341392
MAR00171,6296
MAR00171,348158
MAR00171,54988
MAR00171,123876
MAR00171,116285
MAR00171,341392
MAR00174,6296
MAR00174,348158
MAR00174,54988
MAR00174,123876
MAR00174,116285
MAR00174,341392
MAR00177,6296
MAR00177,348158
MAR00177,54988
MAR00177,123876
MAR00177,116285
MAR00177,341392
MAR00180,6296
MAR00180,348158
MAR00180,54988
MAR00180,123876
MAR00180,116285
MAR00180,341392
MAR00184,6296
MAR00184,348158
MAR00184,54988
MAR00184,123876
MAR00184,116285
MAR00184,341392
MAR00188,2180
MAR00188,2182
MAR00188,23305
MAR00188,23205
MAR00188,11001
MAR00188,81616
MAR00188,2181
MAR00188,51703
MAR00192,2180
MAR00192,2182
MAR00192,23305
MAR00192,23205
MAR00192,11001
MAR00192,81616
MAR00192,2181
MAR00192,51703
MAR00196,2180
MAR00196,2182
MAR00196,23305
MAR00196,23205
MAR00196,11001
MAR00196,81616
MAR00196,2181
MAR00196,51703
MAR00200,2180
MAR00200,2182
MAR00200,23305
MAR00200,23205
MAR00200,11001
MAR00200,81616
MAR00200,2181
MAR00200,51703
MAR00204,2180
MAR00204,2182
MAR00204,23305
MAR00204,23205
MAR00204,11001
MAR00204,81616
MAR00204,2181
MAR00204,51703
MAR00209,2180
MAR00209,2182
MAR00209,23305
MAR00209,23205
MAR00209,11001
MAR00209,81616
MAR00209,2181
MAR00209,51703
MAR00213,2180
MAR00213,2182
MAR00213,23305
MAR00213,23205
MAR00213,11001
MAR00213,81616
MAR00213,2181
MAR00213,51703
MAR00217,2180
MAR00217,2182
MAR00217,23305
MAR00217,23205
MAR00217,11001
MAR00217,81616
MAR00217,2181
MAR00217,51703
MAR00226,2180
MAR00226,2182
MAR00226,23305
MAR00226,23205
MAR00226,11001
MAR00226,81616
MAR00226,2181
MAR00226,51703
MAR00233,2180
MAR00233,2182
MAR00233,23305
MAR00233,23205
MAR00233,11001
MAR00233,81616
MAR00233,2181
MAR00233,51703
MAR00237,2180
MAR00237,2182
MAR00237,23305
MAR00237,23205
MAR00237,11001
MAR00237,81616
MAR00237,2181
MAR00237,51703
MAR00241,2180
MAR00241,2182
MAR00241,23305
MAR00241,23205
MAR00241,11001
MAR00241,81616
MAR00241,2181
MAR00241,51703
MAR00245,2180
MAR00245,2182
MAR00245,23305
MAR00245,23205
MAR00245,11001
MAR00245,81616
MAR00245,2181
MAR00245,51703
MAR00249,2180
MAR00249,122970
MAR00249,10965
MAR00249,2182
MAR00249,23305
MAR00249,23205
MAR00249,11001
MAR00249,81616
MAR00249,2181
MAR00249,51703
MAR00255,2180
MAR00255,2182
MAR00255,23305
MAR00255,23205
MAR00255,11001
MAR00255,81616
MAR00255,2181
MAR00255,51703
MAR00259,2180
MAR00259,2182
MAR00259,23305
MAR00259,23205
MAR00259,11001
MAR00259,81616
MAR00259,2181
MAR00259,51703
MAR00263,2180
MAR00263,2182
MAR00263,23305
MAR00263,23205
MAR00263,11001
MAR00263,81616
MAR00263,2181
MAR00263,51703
MAR00267,2180
MAR00267,2182
MAR00267,23305
MAR00267,23205
MAR00267,11001
MAR00267,81616
MAR00267,2181
MAR00267,51703
MAR00271,2180
MAR00271,2182
MAR00271,23305
MAR00271,23205
MAR00271,11001
MAR00271,81616
MAR00271,2181
MAR00271,51703
MAR00275,2180
MAR00275,2182
MAR00275,23305
MAR00275,23205
MAR00275,11001
MAR00275,81616
MAR00275,2181
MAR00275,51703
MAR00279,2180
MAR00279,2182
MAR00279,23305
MAR00279,23205
MAR00279,11001
MAR00279,81616
MAR00279,2181
MAR00279,51703
MAR00283,2180
MAR00283,2182
MAR00283,23305
MAR00283,23205
MAR00283,11001
MAR00283,81616
MAR00283,2181
MAR00283,51703
MAR00289,2180
MAR00289,2182
MAR00289,23305
MAR00289,23205
MAR00289,11001
MAR00289,81616
MAR00289,2181
MAR00289,51703
MAR00293,2180
MAR00293,2182
MAR00293,23305
MAR00293,23205
MAR00293,11001
MAR00293,81616
MAR00293,2181
MAR00293,51703
MAR00297,2180
MAR00297,2182
MAR00297,23305
MAR00297,23205
MAR00297,11001
MAR00297,81616
MAR00297,2181
MAR00297,51703
MAR00301,2180
MAR00301,2182
MAR00301,23305
MAR00301,23205
MAR00301,11001
MAR00301,81616
MAR00301,2181
MAR00301,51703
MAR00305,2180
MAR00305,2182
MAR00305,23305
MAR00305,23205
MAR00305,11001
MAR00305,81616
MAR00305,2181
MAR00305,51703
MAR00309,2180
MAR00309,2182
MAR00309,23305
MAR00309,23205
MAR00309,11001
MAR00309,81616
MAR00309,2181
MAR00309,51703
MAR00313,2180
MAR00313,2182
MAR00313,23305
MAR00313,23205
MAR00313,11001
MAR00313,81616
MAR00313,2181
MAR00313,51703
MAR00319,2180
MAR00319,2182
MAR00319,23305
MAR00319,23205
MAR00319,11001
MAR00319,81616
MAR00319,2181
MAR00319,51703
MAR00323,2180
MAR00323,2182
MAR00323,23305
MAR00323,23205
MAR00323,11001
MAR00323,81616
MAR00323,2181
MAR00323,51703
MAR00327,2180
MAR00327,2182
MAR00327,23305
MAR00327,23205
MAR00327,11001
MAR00327,81616
MAR00327,2181
MAR00327,51703
MAR00331,2180
MAR00331,2182
MAR00331,23305
MAR00331,23205
MAR00331,11001
MAR00331,81616
MAR00331,2181
MAR00331,51703
MAR00337,2180
MAR00337,2182
MAR00337,23305
MAR00337,23205
MAR00337,11001
MAR00337,81616
MAR00337,2181
MAR00337,51703
MAR00341,2180
MAR00341,2182
MAR00341,23305
MAR00341,23205
MAR00341,11001
MAR00341,81616
MAR00341,2181
MAR00341,51703
MAR00345,2180
MAR00345,2182
MAR00345,23305
MAR00345,23205
MAR00345,11001
MAR00345,81616
MAR00345,2181
MAR00345,51703
MAR00349,2180
MAR00349,2182
MAR00349,23305
MAR00349,23205
MAR00349,11001
MAR00349,81616
MAR00349,2181
MAR00349,51703
MAR00353,2180
MAR00353,2182
MAR00353,23305
MAR00353,23205
MAR00353,11001
MAR00353,81616
MAR00353,2181
MAR00353,51703
MAR00357,2180
MAR00357,2182
MAR00357,23305
MAR00357,23205
MAR00357,11001
MAR00357,81616
MAR00357,2181
MAR00357,51703
MAR00361,2180
MAR00361,2182
MAR00361,23305
MAR00361,23205
MAR00361,11001
MAR00361,81616
MAR00361,2181
MAR00361,51703
MAR00365,2180
MAR00365,2182
MAR00365,23305
MAR00365,23205
MAR00365,11001
MAR00365,81616
MAR00365,2181
MAR00365,51703
MAR00369,2180
MAR00369,2182
MAR00369,23305
MAR00369,23205
MAR00369,11001
MAR00369,81616
MAR00369,2181
MAR00369,51703
MAR00373,2180
MAR00373,2182
MAR00373,23305
MAR00373,23205
MAR00373,11001
MAR00373,81616
MAR00373,2181
MAR00373,51703
MAR00377,2180
MAR00377,2182
MAR00377,23305
MAR00377,23205
MAR00377,11001
MAR00377,81616
MAR00377,2181
MAR00377,51703
MAR00381,2180
MAR00381,2182
MAR00381,23305
MAR00381,23205
MAR00381,11001
MAR00381,81616
MAR00381,2181
MAR00381,51703
MAR00385,2180
MAR00385,2182
MAR00385,23305
MAR00385,23205
MAR00385,11001
MAR00385,81616
MAR00385,2181
MAR00385,51703
MAR00389,2180
MAR00389,2182
MAR00389,23305
MAR00389,23205
MAR00389,11001
MAR00389,81616
MAR00389,2181
MAR00389,51703
MAR00393,2180
MAR00393,2182
MAR00393,23305
MAR00393,23205
MAR00393,11001
MAR00393,81616
MAR00393,2181
MAR00393,51703
MAR00397,2180
MAR00397,2182
MAR00397,23305
MAR00397,23205
MAR00397,11001
MAR00397,81616
MAR00397,2181
MAR00397,51703
MAR00401,2180
MAR00401,2182
MAR00401,23305
MAR00401,23205
MAR00401,11001
MAR00401,81616
MAR00401,2181
MAR00401,51703
MAR00405,2180
MAR00405,2182
MAR00405,23305
MAR00405,23205
MAR00405,11001
MAR00405,81616
MAR00405,2181
MAR00405,51703
MAR00409,2180
MAR00409,2182
MAR00409,23305
MAR00409,23205
MAR00409,11001
MAR00409,81616
MAR00409,2181
MAR00409,51703
MAR00413,2180
MAR00413,2182
MAR00413,23305
MAR00413,23205
MAR00413,11001
MAR00413,81616
MAR00413,2181
MAR00413,51703
MAR00417,2180
MAR00417,2182
MAR00417,23305
MAR00417,23205
MAR00417,11001
MAR00417,81616
MAR00417,2181
MAR00417,51703
MAR00421,2180
MAR00421,2182
MAR00421,23305
MAR00421,23205
MAR00421,11001
MAR00421,81616
MAR00421,2181
MAR00421,51703
MAR00425,2180
MAR00425,2182
MAR00425,23305
MAR00425,23205
MAR00425,11001
MAR00425,81616
MAR00425,2181
MAR00425,51703
MAR00429,2180
MAR00429,2182
MAR00429,23305
MAR00429,23205
MAR00429,11001
MAR00429,81616
MAR00429,2181
MAR00429,51703
MAR00433,2180
MAR00433,2182
MAR00433,23305
MAR00433,23205
MAR00433,11001
MAR00433,81616
MAR00433,2181
MAR00433,51703
MAR00437,2180
MAR00437,2182
MAR00437,23305
MAR00437,23205
MAR00437,11001
MAR00437,81616
MAR00437,2181
MAR00437,51703
MAR02942,2180
MAR02942,2182
MAR02942,23305
MAR02942,23205
MAR02942,11001
MAR02942,81616
MAR02942,2181
MAR02942,51703
MAR02943,2180
MAR02943,2182
MAR02943,23305
MAR02943,23205
MAR02943,11001
MAR02943,81616
MAR02943,2181
MAR02943,51703
MAR02944,2180
MAR02944,2182
MAR02944,23305
MAR02944,23205
MAR02944,11001
MAR02944,81616
MAR02944,2181
MAR02944,51703
MAR02945,2180
MAR02945,2182
MAR02945,23305
MAR02945,23205
MAR02945,11001
MAR02945,81616
MAR02945,2181
MAR02945,51703
MAR02946,2180
MAR02946,2182
MAR02946,23305
MAR02946,23205
MAR02946,11001
MAR02946,81616
MAR02946,2181
MAR02946,51703
MAR02947,2180
MAR02947,2182
MAR02947,23305
MAR02947,23205
MAR02947,11001
MAR02947,81616
MAR02947,2181
MAR02947,51703
MAR02948,2180
MAR02948,2182
MAR02948,23305
MAR02948,23205
MAR02948,11001
MAR02948,81616
MAR02948,2181
MAR02948,51703
MAR02949,2180
MAR02949,2182
MAR02949,23305
MAR02949,23205
MAR02949,11001
MAR02949,81616
MAR02949,2181
MAR02949,51703
MAR02951,2180
MAR02951,2182
MAR02951,23305
MAR02951,23205
MAR02951,11001
MAR02951,81616
MAR02951,2181
MAR02951,51703
MAR02952,2180
MAR02952,2182
MAR02952,23305
MAR02952,23205
MAR02952,11001
MAR02952,81616
MAR02952,2181
MAR02952,51703
MAR02954,2180
MAR02954,2182
MAR02954,23305
MAR02954,23205
MAR02954,11001
MAR02954,81616
MAR02954,2181
MAR02954,51703
MAR02955,2180
MAR02955,2182
MAR02955,23305
MAR02955,23205
MAR02955,11001
MAR02955,81616
MAR02955,2181
MAR02955,51703
MAR02956,2180
MAR02956,2182
MAR02956,23305
MAR02956,23205
MAR02956,11001
MAR02956,81616
MAR02956,2181
MAR02956,51703
MAR02957,2180
MAR02957,122970
MAR02957,10965
MAR02957,2182
MAR02957,23305
MAR02957,23205
MAR02957,11001
MAR02957,81616
MAR02957,2181
MAR02957,51703
MAR02959,2180
MAR02959,2182
MAR02959,23305
MAR02959,23205
MAR02959,11001
MAR02959,81616
MAR02959,2181
MAR02959,51703
MAR02961,2180
MAR02961,2182
MAR02961,23305
MAR02961,23205
MAR02961,11001
MAR02961,81616
MAR02961,2181
MAR02961,51703
MAR02962,2180
MAR02962,2182
MAR02962,23305
MAR02962,23205
MAR02962,11001
MAR02962,81616
MAR02962,2181
MAR02962,51703
MAR02963,2180
MAR02963,2182
MAR02963,23305
MAR02963,23205
MAR02963,11001
MAR02963,81616
MAR02963,2181
MAR02963,51703
MAR02964,2180
MAR02964,2182
MAR02964,23305
MAR02964,23205
MAR02964,11001
MAR02964,81616
MAR02964,2181
MAR02964,51703
MAR02965,2180
MAR02965,2182
MAR02965,23305
MAR02965,23205
MAR02965,11001
MAR02965,81616
MAR02965,2181
MAR02965,51703
MAR02966,2180
MAR02966,2182
MAR02966,23305
MAR02966,23205
MAR02966,11001
MAR02966,81616
MAR02966,2181
MAR02966,51703
MAR02967,2180
MAR02967,2182
MAR02967,23305
MAR02967,23205
MAR02967,11001
MAR02967,81616
MAR02967,2181
MAR02967,51703
MAR02968,2180
MAR02968,2182
MAR02968,23305
MAR02968,23205
MAR02968,11001
MAR02968,81616
MAR02968,2181
MAR02968,51703
MAR02969,2180
MAR02969,2182
MAR02969,23305
MAR02969,23205
MAR02969,11001
MAR02969,81616
MAR02969,2181
MAR02969,51703
MAR02970,2180
MAR02970,2182
