source,target
MALTPTabcpp,MLTG4
MALTPTabcpp,MLTP1
BMOCOS,BWCOS
BMOCOS,MOGDS
BMOCOS,MPTAT
BMOCOS,CU2abcpp
BMOCOS,MOCOS
BMOCOS,WCOS
BMOCOS,BIOMASS_Ec_iML1515_WT_75p37M
BMOCOS,MOCDS
BMOCOS,BMOGDS1
BMOCOS,MPTS
BMOCOS,CU2tpp
METDtex,EX_met__D_e
METDtex,METDabcpp
MALTHXtexi,EX_malthx_e
MALTHXtexi,AAMYLpp
MALTHXtexi,MALTHXabcpp
FE3HOXUtpp,FE3HOXUtex
FE3HOXUtpp,FE3HOXexs
FA160ACPHi,AACPS2
FA160ACPHi,G3PAT140
FA160ACPHi,3OAS80
FA160ACPHi,FA140ACPHi
FA160ACPHi,AGPAT161
FA160ACPHi,AGPAT141
FA160ACPHi,FA120ACPHi
FA160ACPHi,AACPS6
FA160ACPHi,AGPAT160
FA160ACPHi,3OAS100
FA160ACPHi,AGPAT120
FA160ACPHi,3OAS181
FA160ACPHi,EDTXS3
FA160ACPHi,ACPPAT120
FA160ACPHi,FA80ACPHi
FA160ACPHi,EDTXS2
FA160ACPHi,AACPS9
FA160ACPHi,ACPPAT161
FA160ACPHi,3OAS140
FA160ACPHi,UAGAAT
FA160ACPHi,AGPAT181
FA160ACPHi,FA100ACPHi
FA160ACPHi,3OAS120
FA160ACPHi,AACPS4
FA160ACPHi,ACPPAT140
FA160ACPHi,FA161ACPHi
FA160ACPHi,EAR160y
FA160ACPHi,AACPS7
FA160ACPHi,AOXSr2
FA160ACPHi,G3PAT120
FA160ACPHi,KAS14
FA160ACPHi,G3PAT141
FA160ACPHi,ACPPAT141
FA160ACPHi,3OAS161
FA160ACPHi,ACPPAT181
FA160ACPHi,EAR160x
FA160ACPHi,OPMEACPS
FA160ACPHi,ACPS1
FA160ACPHi,AACPS8
FA160ACPHi,U23GAAT
FA160ACPHi,3OAS60
FA160ACPHi,3OAS121
FA160ACPHi,FA141ACPHi
FA160ACPHi,AACPS5
FA160ACPHi,G3PAT181
FA160ACPHi,G3PAT160
FA160ACPHi,LIPOCT
FA160ACPHi,ACOATA
FA160ACPHi,AACPS1
FA160ACPHi,G3PAT180
FA160ACPHi,3OAS160
FA160ACPHi,EDTXS4
FA160ACPHi,AGPAT180
FA160ACPHi,AACPS3
FA160ACPHi,3OAS141
FA160ACPHi,G3PAT161
FA160ACPHi,EDTXS1
FA160ACPHi,3OAS180
FA160ACPHi,AGPAT140
CPGNabcpp,CPGNR3
CPGNabcpp,CPGNtonex
CPGNabcpp,CPGNR1
CPGNabcpp,CPGNR2
TAGURr,GUI2
TAGURr,GALCTLO
TAGURr,ALTRH
FDMO,FDMO4
FDMO,SULR
FDMO,FDMO6
FDMO,FDMO2
FDMO,CYANST
FDMO,PAPSR
FDMO,PAPSR2
FDMO,ISETACabcpp
FDMO,TAUDO
PEAMNOpp,H2O2tex
PEAMNOpp,SPODMpp
PEAMNOpp,PEAMNtex
PEAMNOpp,TYROXDApp
PEAMNOpp,42A12BOOXpp
RMK,RMI
RMK,RMPA
PEAMNtex,EX_peamn_e
EX_ocdca_e,OCDCAtexi
GMPtex,NTD9pp
GMPtex,EX_gmp_e
CPPPGO,CPPPGO2
CPPPGO,PPPGO
CPPPGO,UPPDC1
CPPPGO,PPPGO3
CU2tpp,BWCOS
CU2tpp,CU1Opp
CU2tpp,CU2abcpp
CU2tpp,MOCOS
CU2tpp,WCOS
CU2tpp,BIOMASS_Ec_iML1515_WT_75p37M
CU2tpp,MPTS
NOVBCNtpp,NOVBCNtex
CS1tex,EX_cs1_e
GLCTR1,RHAT1
GLCTR1,GALT1
RNDR2b,RNDR1b
RNDR2b,PAPSR2
RNDR2b,RNDR4b
RNDR2b,RNDR3b
RNDR2b,GRXR
SPODMpp,H2O2tex
SPODMpp,TYROXDApp
SPODMpp,O2Stex
SPODMpp,42A12BOOXpp
EX_LalaLglu_e,LALALGLUtex
GALT1,GLCTR2
MALTPTtexi,EX_maltpt_e
MALDtex,MALDt2_2pp
MALDtex,EX_mal__D_e
CPGNR3,CPGNUtpp
CPGNR3,CPGNR1
CPGNR3,CPGNR2
23DOGULNt4pp,DOGULNR
GPDDA5pp,G3PItex
GPDDA5pp,PHYTSpp
GPDDA5pp,INOSTt4pp
GPDDA5pp,INSTtex
GPDDA5pp,G3PIabcpp
ALTRH,DDGLK
ALTRH,MNNH
ALTRH,DDGLCNt2rpp
G3PAT141,APG3PAT141
G3PAT141,AACPS2
G3PAT141,G3PAT140
G3PAT141,3OAS80
G3PAT141,FA140ACPHi
G3PAT141,AGPAT161
G3PAT141,AGPAT141
G3PAT141,FA120ACPHi
G3PAT141,EAR141x
G3PAT141,AACPS6
G3PAT141,AGPAT160
G3PAT141,3OAS100
G3PAT141,AGPAT120
G3PAT141,3OAS181
G3PAT141,EDTXS3
G3PAT141,ACPPAT120
G3PAT141,FA80ACPHi
G3PAT141,EDTXS2
G3PAT141,AACPS9
G3PAT141,ACPPAT161
G3PAT141,3OAS140
G3PAT141,UAGAAT
G3PAT141,AGPAT181
G3PAT141,FA100ACPHi
G3PAT141,3OAS120
G3PAT141,AACPS4
G3PAT141,ACPPAT140
G3PAT141,FA161ACPHi
G3PAT141,AACPS7
G3PAT141,AOXSr2
G3PAT141,G3PAT120
G3PAT141,KAS14
G3PAT141,ACPPAT141
G3PAT141,3OAS161
G3PAT141,ACPPAT181
G3PAT141,OPMEACPS
G3PAT141,ACPS1
G3PAT141,AACPS8
G3PAT141,U23GAAT
G3PAT141,3OAS60
G3PAT141,3OAS121
G3PAT141,FA141ACPHi
G3PAT141,AACPS5
G3PAT141,EAR141y
G3PAT141,G3PAT181
G3PAT141,G3PAT160
G3PAT141,LIPOCT
G3PAT141,ACOATA
G3PAT141,AACPS1
G3PAT141,G3PAT180
G3PAT141,3OAS160
G3PAT141,EDTXS4
G3PAT141,AGPAT180
G3PAT141,AACPS3
G3PAT141,3OAS141
G3PAT141,G3PAT161
G3PAT141,EDTXS1
G3PAT141,3OAS180
G3PAT141,AGPAT140
I2FE2ST,BIOMASS_Ec_iML1515_WT_75p37M
I2FE2ST,S2FE2ST
I2FE2ST,LIPOS
XYLt2pp,XYHDL
XYLt2pp,XYLabcpp
XYLt2pp,XYLtex
XYLt2pp,XYLI1
DHPPD,HPPPNDO
DHPPD,3HPPPNH
DHPPD,PPPNDO
GLCRAL,GLCRD
GLCRAL,GALCTD
AAMYL,MLTG5
AAMYL,MLTP3
AAMYL,MLTP2
AAMYL,MLTG4
AAMYL,14GLUCANabcpp
AAMYL,MALTHXabcpp
LIPACabcpp,EDTXS4
LIPACabcpp,CLIPAabctex
ACONMT,ACONIs
CHLabcpp,CHLt2pp
CHLabcpp,GPDDA1
CHLabcpp,CHLt3pp
CHLabcpp,GPDDA1pp
INOSTt4pp,PHYTSpp
INOSTt4pp,GPDDA5
INOSTt4pp,INSTtex
INOSTt4pp,MI1PP
INOSTt4pp,INOSTO
PETNT181pp,LIPAabcpp
PETNT181pp,LIPAabctex
PETNT181pp,ENLIPAabctex
PETNT181pp,PETNT161pp
URATEtex,URATEtpp
URATEtex,EX_urate_e
FECRMabcpp,FECRMR2
FECRMabcpp,FECRMR1
FECRMabcpp,FECRMtonex
FECRMabcpp,FECRMR3
3OAS160,AACPS2
3OAS160,MACPD
3OAS160,EAR140x
3OAS160,G3PAT140
3OAS160,3OAS80
3OAS160,FA140ACPHi
3OAS160,AGPAT161
3OAS160,AGPAT141
3OAS160,FA120ACPHi
3OAS160,AACPS6
3OAS160,AGPAT160
3OAS160,3OAS100
3OAS160,AGPAT120
3OAS160,3OAS181
3OAS160,EDTXS3
3OAS160,KAS15
3OAS160,ACPPAT120
3OAS160,FA80ACPHi
3OAS160,EDTXS2
3OAS160,AACPS9
3OAS160,ACPPAT161
3OAS160,3OAS140
3OAS160,UAGAAT
3OAS160,AGPAT181
3OAS160,FA100ACPHi
3OAS160,3OAS120
3OAS160,ACPPAT140
3OAS160,AACPS4
3OAS160,FA161ACPHi
3OAS160,AACPS7
3OAS160,EAR140y
3OAS160,AOXSr2
3OAS160,G3PAT120
3OAS160,KAS14
3OAS160,ACPPAT141
3OAS160,3OAS161
3OAS160,ACPPAT181
3OAS160,OPMEACPS
3OAS160,ACPS1
3OAS160,AACPS8
3OAS160,U23GAAT
3OAS160,3OAS60
3OAS160,3OAS121
3OAS160,FA141ACPHi
3OAS160,AACPS5
3OAS160,G3PAT181
3OAS160,G3PAT160
3OAS160,LIPOCT
3OAS160,ACOATA
3OAS160,OGMEACPS
3OAS160,AACPS1
3OAS160,G3PAT180
3OAS160,EDTXS4
3OAS160,AGPAT180
3OAS160,AACPS3
3OAS160,3OAS141
3OAS160,G3PAT161
3OAS160,EDTXS1
3OAS160,3OAS180
3OAS160,AGPAT140
DSBDR,METSOXR1
DSBDR,RNDR2
DSBDR,TRDR
DSBDR,RNDR4
DSBDR,TDSR2
DSBDR,PAPSR
DSBDR,RNDR1
DSBDR,RNDR3
DSBDR,METSOXR2
DSBDR,TDSR1
CPGNR1,CPGNUtpp
CPGNR1,CPGNR2
TMAOR2,TMAOR1
BSORy,BTNt2ipp
BSORy,BIOMASS_Ec_iML1515_WT_75p37M
MOAT,TDSK
MOAT,MOAT2
MOAT,KDOCT2
MOAT,MOAT3C
O16GLCT2,O16GALFT
O16GLCT2,O16AUNDtpp
MANptspp,MAN6Pt6_2pp
MANptspp,HEX4
MANptspp,MN6PP
MANptspp,MANPGH
MANptspp,MANtex
MANptspp,PMANM
AACPS6,AACPS2
AACPS6,G3PAT140
AACPS6,3OAS80
AACPS6,FA140ACPHi
AACPS6,AGPAT161
AACPS6,AGPAT141
AACPS6,EAR180y
AACPS6,FA120ACPHi
AACPS6,AGPAT160
AACPS6,3OAS100
AACPS6,AGPAT120
AACPS6,3OAS181
AACPS6,EDTXS1
AACPS6,EDTXS3
AACPS6,ACPPAT120
AACPS6,FA80ACPHi
AACPS6,EDTXS2
AACPS6,AACPS9
AACPS6,ACPPAT161
AACPS6,3OAS140
AACPS6,UAGAAT
AACPS6,AGPAT181
AACPS6,FA100ACPHi
AACPS6,3OAS120
AACPS6,AACPS4
AACPS6,ACPPAT140
AACPS6,FA161ACPHi
AACPS6,AACPS7
AACPS6,AOXSr2
AACPS6,G3PAT120
AACPS6,KAS14
AACPS6,ACPPAT141
AACPS6,3OAS161
AACPS6,ACPPAT181
AACPS6,OPMEACPS
AACPS6,ACPS1
AACPS6,AACPS8
AACPS6,U23GAAT
AACPS6,3OAS60
AACPS6,3OAS121
AACPS6,FA141ACPHi
AACPS6,AACPS5
AACPS6,G3PAT181
AACPS6,G3PAT160
AACPS6,LIPOCT
AACPS6,ACOATA
AACPS6,AACPS1
AACPS6,G3PAT180
AACPS6,EDTXS4
AACPS6,AGPAT180
AACPS6,AACPS3
AACPS6,3OAS141
AACPS6,G3PAT161
AACPS6,EAR180x
AACPS6,3OAS180
AACPS6,AGPAT140
3OAS141,AACPS2
3OAS141,MACPD
3OAS141,G3PAT140
3OAS141,3OAS80
3OAS141,FA140ACPHi
3OAS141,AGPAT161
3OAS141,AGPAT141
3OAS141,FA120ACPHi
3OAS141,EAR121y
3OAS141,AGPAT160
3OAS141,3OAS100
3OAS141,AGPAT120
3OAS141,3OAS181
3OAS141,3OAR141
3OAS141,EDTXS3
3OAS141,KAS15
3OAS141,EAR121x
3OAS141,ACPPAT120
3OAS141,FA80ACPHi
3OAS141,EDTXS2
3OAS141,AACPS9
3OAS141,ACPPAT161
3OAS141,3OAS140
3OAS141,UAGAAT
3OAS141,AGPAT181
3OAS141,FA100ACPHi
3OAS141,3OAS120
3OAS141,AACPS4
3OAS141,ACPPAT140
3OAS141,FA161ACPHi
3OAS141,AACPS7
3OAS141,AOXSr2
3OAS141,G3PAT120
3OAS141,KAS14
3OAS141,ACPPAT141
3OAS141,3OAS161
3OAS141,ACPPAT181
3OAS141,OPMEACPS
3OAS141,ACPS1
3OAS141,AACPS8
3OAS141,U23GAAT
3OAS141,3OAS60
3OAS141,3OAS121
3OAS141,FA141ACPHi
3OAS141,AACPS5
3OAS141,G3PAT181
3OAS141,G3PAT160
3OAS141,LIPOCT
3OAS141,ACOATA
3OAS141,OGMEACPS
3OAS141,AACPS1
3OAS141,G3PAT180
3OAS141,EDTXS4
3OAS141,AGPAT180
3OAS141,AACPS3
3OAS141,G3PAT161
3OAS141,EDTXS1
3OAS141,3OAS180
3OAS141,AGPAT140
6D6SFK,SQVOSI
6D6SFK,6D6SPA
TDPDRR,TDPDRE
TDPDRR,RHAT1
LIPAMPL,BIOMASS_Ec_iML1515_WT_75p37M
LIPAMPL,LIPOS
LIPAMPL,LIPATPT
3HCINNMH,DHCIND
3HCINNMH,DHCINDO
3HCINNMH,HCINNMt2rpp
ECAP1pp,O16AP2pp
ECAP1pp,COLIPAKpp
ECAP1pp,ECA4OALpp
ECAP1pp,ECAP3pp
ECAP1pp,O16AP3pp
ECAP1pp,UDCPDPpp
ECAP1pp,O16A4Lpp
ECAP1pp,ECAP2pp
ECAP1pp,ECAtpp
ECAP1pp,O16AP1pp
3GMPtex,23PDE9pp
3GMPtex,3NTD9pp
3GMPtex,EX_3gmp_e
FDMO2,SARCOX
FDMO2,FDMO4
FDMO2,SULR
FDMO2,FDMO6
FDMO2,MSO3abcpp
FDMO2,PAPSR
FDMO2,FALDtpp
FDMO2,MTRPOX
FDMO2,FALGTHLs
FDMO2,CYANST
FDMO2,PAPSR2
FDMO2,TAUDO
PUACGAMtr,PUACGAMS
GPDDA1pp,CHLt2pp
GPDDA1pp,CHLt3pp
GPDDA1pp,G3PCabcpp
GPDDA1pp,G3PCtex
2DOXG6PP,2DGLCptspp
GOFUCR,GDMANE
EAR140x,AACPS1
EAR140x,EDTXS2
EAR140x,G3PAT140
EAR140x,EDTXS4
EAR140x,FA140ACPHi
EAR140x,ACPPAT140
EAR140x,3HAD140
EAR140x,EAR140y
EAR140x,AGPAT140
EX_tyrp_e,TYRPtex
OCTNLL,FA80ACPHi
OCTNLL,AACPS9
OCTNLL,LIPOS
OCTNLL,LIPOCT
TYRPpp,TYRPtex
O16A4Lpp,O16AP2pp
O16A4Lpp,COLIPAKpp
O16A4Lpp,ECA4OALpp
O16A4Lpp,ECAP3pp
O16A4Lpp,O16A4COLIPAabctex
O16A4Lpp,O16AP3pp
O16A4Lpp,LA4NTpp
O16A4Lpp,COLIPAabctex
O16A4Lpp,UDCPDPpp
O16A4Lpp,ECAP2pp
O16A4Lpp,O16AP1pp
O16A4Lpp,COLIPAabcpp
EX_no2_e,NO2tex
ARBt3ipp,ARBabcpp
ARBt3ipp,ARBt2rpp
TDSK,LPADSS
G3PAT181,AACPS2
G3PAT181,EAR181y
G3PAT181,G3PAT140
G3PAT181,3OAS80
G3PAT181,FA140ACPHi
G3PAT181,AGPAT161
G3PAT181,AGPAT141
G3PAT181,FA120ACPHi
G3PAT181,AGPAT160
G3PAT181,3OAS100
G3PAT181,AGPAT120
G3PAT181,3OAS181
G3PAT181,EDTXS3
G3PAT181,ACPPAT120
G3PAT181,FA80ACPHi
G3PAT181,EDTXS2
G3PAT181,AACPS9
G3PAT181,ACPPAT161
G3PAT181,3OAS140
G3PAT181,UAGAAT
G3PAT181,AGPAT181
G3PAT181,FA100ACPHi
G3PAT181,3OAS120
G3PAT181,AACPS4
G3PAT181,ACPPAT140
G3PAT181,FA161ACPHi
G3PAT181,AACPS7
G3PAT181,AOXSr2
G3PAT181,G3PAT120
G3PAT181,KAS14
G3PAT181,ACPPAT141
G3PAT181,3OAS161
G3PAT181,ACPPAT181
G3PAT181,OPMEACPS
G3PAT181,ACPS1
