model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Campylobacter_coli_LMG_23336.mat,1394,907,476,341,57,85,7
Campylobacter_coli_LMG_23341.mat,1371,908,483,342,53,81,7
Campylobacter_coli_LMG_23342.mat,1374,903,479,342,49,84,7
Campylobacter_coli_LMG_9853.mat,1395,913,480,340,57,88,7
Campylobacter_coli_LMG_9854.mat,1389,904,471,340,55,88,7
Campylobacter_coli_LMG_9860.mat,1384,911,484,341,55,81,7
Campylobacter_coli_RM2228.mat,1394,908,475,340,57,88,7
Campylobacter_coli_YH501.mat,1057,670,306,319,33,32,5
Campylobacter_coli_Z156.mat,1393,916,486,341,55,84,7
Campylobacter_coli_Z163.mat,1392,914,487,341,55,81,7
Campylobacter_concisus_13826.mat,1136,731,366,300,27,56,5
Campylobacter_concisus_UNSWCD.mat,1263,848,463,313,45,74,7
Campylobacter_curvus_525_92.mat,1129,710,316,318,35,61,5
Campylobacter_curvus_DSM_6644.mat,1298,910,519,303,57,85,7
Campylobacter_fetus_subsp_fetus_006A_0073.mat,995,654,304,309,28,32,6
Campylobacter_fetus_subsp_fetus_82_40.mat,1194,777,390,323,30,60,8
Campylobacter_fetus_subsp_venerealis_NCTC_10354.mat,1331,912,489,346,49,84,7
Campylobacter_gracilis_RM3268.mat,1035,694,364,258,29,69,7
Campylobacter_hominis_ATCC_BAA_381.mat,1020,919,331,551,28,52,5
Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260.mat,1083,724,416,266,30,38,7
Campylobacter_jejuni_CJM1cam.mat,990,639,239,356,33,34,5
Campylobacter_jejuni_jejuni_81_176.mat,1142,707,275,348,39,70,5
Campylobacter_jejuni_jejuni_ICDCCJ07004.mat,1161,719,288,346,40,70,5
Campylobacter_jejuni_jejuni_M1.mat,1169,684,287,310,42,72,5
Campylobacter_jejuni_jejuni_NCTC_11168.mat,1166,702,271,344,42,72,5
Campylobacter_jejuni_NCTC11351.mat,987,625,237,344,33,34,5
Campylobacter_jejuni_RM1221.mat,1344,897,470,349,50,82,7
Campylobacter_jejuni_str_NCCP_No_15742.mat,1367,911,483,344,53,81,7
Campylobacter_jejuni_subsp_doylei_269_97.mat,1403,938,482,364,55,97,7
Campylobacter_jejuni_subsp_jejuni_04197.mat,1352,884,455,348,47,82,7
Campylobacter_jejuni_subsp_jejuni_04199.mat,1388,922,489,348,55,88,7
Campylobacter_jejuni_subsp_jejuni_110_21.mat,1380,924,487,352,55,88,7
Campylobacter_jejuni_subsp_jejuni_1213.mat,1345,906,483,345,48,82,7
Campylobacter_jejuni_subsp_jejuni_129_258.mat,1333,916,462,378,51,81,7
Campylobacter_jejuni_subsp_jejuni_1336.mat,1357,900,475,337,53,90,7
Campylobacter_jejuni_subsp_jejuni_140_16.mat,1341,905,475,347,51,86,7
Campylobacter_jejuni_subsp_jejuni_1798.mat,1272,859,442,367,49,60,7
Campylobacter_jejuni_subsp_jejuni_1854.mat,1374,904,470,353,51,89,7
Campylobacter_jejuni_subsp_jejuni_1893.mat,1367,913,481,350,49,86,7
Campylobacter_jejuni_subsp_jejuni_1997_11.mat,1347,884,464,340,50,84,7
Campylobacter_jejuni_subsp_jejuni_1997_1.mat,1340,944,486,383,49,80,7
Campylobacter_jejuni_subsp_jejuni_1997_7.mat,1338,888,457,348,53,86,7
Campylobacter_jejuni_subsp_jejuni_2008_1025.mat,1394,938,493,360,55,93,7
Campylobacter_jejuni_subsp_jejuni_2008_831.mat,1369,915,478,352,55,88,7
Campylobacter_jejuni_subsp_jejuni_2008_894.mat,1335,889,459,347,53,84,7
Campylobacter_jejuni_subsp_jejuni_2008_988.mat,1325,905,482,373,49,60,7
Campylobacter_jejuni_subsp_jejuni_260_94.mat,1290,871,453,373,47,53,7
Campylobacter_jejuni_subsp_jejuni_414.mat,980,630,233,355,31,34,5
Campylobacter_jejuni_subsp_jejuni_51037.mat,1305,890,455,357,51,82,7
Campylobacter_jejuni_subsp_jejuni_53161.mat,1291,865,444,351,43,80,7
Campylobacter_jejuni_subsp_jejuni_55037.mat,1339,890,460,347,53,84,7
Campylobacter_jejuni_subsp_jejuni_60004.mat,1394,928,491,348,55,90,7
Campylobacter_jejuni_subsp_jejuni_6399.mat,1384,922,485,352,55,88,7
Campylobacter_jejuni_subsp_jejuni_81116.mat,1345,877,458,338,51,84,7
Campylobacter_jejuni_subsp_jejuni_84_25.mat,1383,924,487,352,55,88,7
Campylobacter_jejuni_subsp_jejuni_86605.mat,1390,929,494,348,55,88,7
Campylobacter_jejuni_subsp_jejuni_87330.mat,1403,940,493,362,55,93,7
Campylobacter_jejuni_subsp_jejuni_CF93_6.mat,1326,892,476,362,51,62,7
Campylobacter_jejuni_subsp_jejuni_CG8421.mat,1305,857,441,342,49,80,7
Campylobacter_jejuni_subsp_jejuni_CG8486.mat,1043,625,229,325,37,58,5
Campylobacter_jejuni_subsp_jejuni_D2600.mat,1391,942,503,354,53,88,7
Campylobacter_jejuni_subsp_jejuni_DFVF1099.mat,1034,663,271,315,39,65,6
Campylobacter_jejuni_subsp_jejuni_H22082.mat,1393,932,495,351,53,86,7
Campylobacter_jejuni_subsp_jejuni_HB93_13.mat,1273,848,446,354,47,55,7
Campylobacter_jejuni_subsp_jejuni_IA3902.mat,1368,895,470,340,55,88,7
Campylobacter_jejuni_subsp_jejuni_ICDCCJ07001.mat,1071,637,238,325,38,61,5
Campylobacter_jejuni_subsp_jejuni_ICDCCJ07002.mat,1359,891,472,341,51,81,7
Campylobacter_jejuni_subsp_jejuni_LMG_23210.mat,1312,870,446,345,49,82,7
Campylobacter_jejuni_subsp_jejuni_LMG_23211.mat,1378,930,496,342,59,87,7
Campylobacter_jejuni_subsp_jejuni_LMG_23216.mat,1372,858,447,334,46,87,6
Campylobacter_jejuni_subsp_jejuni_LMG_23218.mat,1385,942,504,355,53,86,7
Campylobacter_jejuni_subsp_jejuni_LMG_23223.mat,1373,893,470,341,50,82,7
Campylobacter_jejuni_subsp_jejuni_LMG_23264.mat,1385,929,490,354,55,88,7
Campylobacter_jejuni_subsp_jejuni_LMG_23269.mat,1336,900,465,361,49,85,7
Campylobacter_jejuni_subsp_jejuni_LMG_23357.mat,1373,912,485,337,59,92,7
Campylobacter_jejuni_subsp_jejuni_LMG_9081.mat,1348,888,465,343,49,84,7
Campylobacter_jejuni_subsp_jejuni_LMG_9217.mat,1376,926,489,351,53,86,7
Campylobacter_jejuni_subsp_jejuni_LMG_9872.mat,1329,881,466,335,51,80,7
Campylobacter_jejuni_subsp_jejuni_LMG_9879.mat,1387,919,483,348,55,88,7
Campylobacter_jejuni_subsp_jejuni_NCTC_11168_BN148.mat,1389,912,484,343,55,88,7
Campylobacter_jejuni_subsp_jejuni_NW.mat,1349,903,477,347,51,82,7
Campylobacter_jejuni_subsp_jejuni_P110B.mat,1383,927,490,354,53,86,7
Campylobacter_jejuni_subsp_jejuni_P854.mat,1282,836,430,355,43,61,7
Campylobacter_jejuni_subsp_jejuni_PT14.mat,1389,904,484,337,53,86,7
Campylobacter_jejuni_subsp_jejuni_RB922.mat,1322,894,464,376,51,64,6
Campylobacter_jejuni_subsp_jejuni_S3.mat,1348,897,470,349,50,82,7
Campylobacter_jejuni_subsp_jejuni_xy259.mat,1320,894,473,369,51,62,7
Campylobacter_lari_RM2100.mat,1072,680,326,294,26,62,7
Campylobacter_rectus_RM3267.mat,1100,753,425,256,30,67,7
Campylobacter_showae_CSUNSWCD.mat,1104,772,418,279,32,72,7
Campylobacter_showae_RM3277.mat,1271,896,517,293,52,93,7
Campylobacter_sp_10_1_50.mat,991,646,306,306,26,27,5
Campylobacter_sputorum_bv_faecalis_CCUG_20703.mat,968,605,301,267,28,27,5
Campylobacter_subantarcticus_LMG_24374.mat,996,698,364,299,27,29,6
Campylobacter_subantarcticus_LMG_24377.mat,1000,694,363,296,27,29,6
Campylobacter_troglodytis_MIT_05_9149A.mat,958,639,279,316,25,43,5
Campylobacter_upsaliensis_JV21.mat,1015,924,423,457,36,69,5
Campylobacter_upsaliensis_RM3195.mat,1168,830,472,315,43,53,7
Campylobacter_ureolyticus_ACS_301_V_Sch3b.mat,929,557,254,271,25,27,5
Campylobacter_ureolyticus_CIT007.mat,902,550,253,270,21,22,5
Campylobacter_ureolyticus_RIGS_9880.mat,911,557,259,268,23,27,5
Campylobacter_ureolyticus_UMB0112.mat,910,557,255,270,23,25,5
Candidatus_Dorea_massiliensis_AP6.mat,1027,643,417,198,24,19,4
Candidatus_Nitrososphaera_gargensis_Ga9_2.mat,763,511,371,116,27,28,7
Candidatus_Pelagibacter_sp_IMCC9063.mat,866,643,324,287,27,24,6
Candidatus_Saccharimonas_aalborgensis.mat,595,331,76,231,8,24,4
Candidatus_Soleaferrea_massiliensis_AP7.mat,837,611,301,285,16,24,4
Capnocytophaga_granulosa_ATCC_51502.mat,1120,676,318,299,27,55,7
Capnocytophaga_leadbetteri_DSM_22902.mat,989,571,259,282,19,24,5
Capnocytophaga_ochracea_DSM_7271.mat,1123,657,341,281,23,33,7
Capnocytophaga_ochracea_F0287.mat,1450,922,581,273,33,80,7
Capnocytophaga_ochracea_str_Holt_25.mat,1449,928,587,273,33,80,7
Capnocytophaga_sp_CM59.mat,1038,594,288,273,23,27,5
Capnocytophaga_sp_oral_taxon_326_str_F0382.mat,1041,577,296,253,19,24,5
Capnocytophaga_sp_oral_taxon_329_str_F0087.mat,1869,566,278,258,19,24,5
Capnocytophaga_sp_oral_taxon_332_str_F0381.mat,1131,667,345,292,21,24,5
Capnocytophaga_sp_oral_taxon_335_str_F0486.mat,1044,583,305,248,19,24,5
Capnocytophaga_sp_oral_taxon_336_str_F0502.mat,1075,604,336,244,17,20,5
Capnocytophaga_sp_oral_taxon_338_str_F0234.mat,1012,658,363,269,19,20,6
Capnocytophaga_sp_oral_taxon_412_str_F0487.mat,1050,581,301,250,21,24,5
Capnocytophaga_sputigena_ATCC_33612.mat,1145,683,342,284,25,53,7
Cardiobacterium_hominis_612_ETAR_1001_5485_127101.mat,1170,656,297,313,32,40,6
Cardiobacterium_valvarum_F0432.mat,1148,706,361,303,28,35,5
Carnobacterium_maltaromaticum_ATCC_35586.mat,1165,642,392,207,35,32,7
Carnobacterium_maltaromaticum_DSM_20342.mat,1112,636,388,205,35,32,7
Carnobacterium_maltaromaticum_DSM_20722.mat,1138,641,388,204,35,38,7
Carnobacterium_maltaromaticum_LMA28.mat,1138,666,385,235,35,35,7
Catabacter_hongkongensis_HKU16.mat,968,688,390,265,25,25,5
Catenibacterium_mitsuokai_DSM_15897.mat,984,672,411,211,27,52,5
Catenibacterium_mitsuokai_ERR1022284.mat,1243,703,412,231,33,55,5
Catenibacterium_mitsuokai_ERR2221198.mat,968,629,340,257,22,31,4
Catonella_morbi_ATCC_51271.mat,1020,601,331,229,31,35,5
Cedecea_davisae_DSM_4568.mat,1906,946,532,288,71,104,8
Cellulomonas_massiliensis_JC225.mat,1142,671,352,259,35,46,6
Cellulomonas_massiliensis_MGYG_HGUT_01416.mat,1126,664,368,236,35,46,6
Cellulomonas_timonensis_DSM_100699.mat,1235,980,454,481,89,52,6
Cellulosilyticum_lentocellum_DSM_5427.mat,1196,724,384,289,34,52,7
Cellulosimicrobium_cellulans_J36.mat,1138,761,430,272,33,51,8
Centipeda_periodontii_DSM_2778.mat,1153,635,304,281,29,45,5
Cetobacterium_somerae_ATCC_BAA_47401.mat,1441,778,477,240,37,56,7
Chlorobium_phaeobacteroides_BS1.mat,1126,727,389,304,21,37,5
Chlorobium_phaeobacteroides_DSM_266.mat,1182,678,370,273,75,41,5
Christensenellaceae_nov_ERR1022455.mat,907,595,345,227,22,26,4
Christensenella_massiliensis_Marseille_P2438.mat,930,660,339,281,24,37,4
Christensenella_minuta_DSM_22607.mat,989,637,339,258,26,37,5
Christensenella_timonensis_DSM_102800.mat,904,631,367,205,28,51,5
Citrobacter_amalonaticus_FDAARGOS_122.mat,1803,859,453,309,70,71,7
Citrobacter_amalonaticus_FDAARGOS_166.mat,1791,856,448,304,68,78,7
Citrobacter_amalonaticus_Y19.mat,1976,936,475,327,67,108,8
Citrobacter_amalonaticus_YG6.mat,1787,860,450,306,68,78,7
Citrobacter_amalonaticus_YG8.mat,1787,860,450,306,68,78,7
Citrobacter_freundii_4_7_47CFAA.mat,2434,1291,770,314,102,199,8
Citrobacter_freundii_ATCC_8090.mat,2098,1015,511,336,83,142,8
Citrobacter_freundii_ERR2221339.mat,1812,862,456,306,72,76,7
Citrobacter_freundii_FDAARGOS_61.mat,1838,883,462,311,74,92,7
Citrobacter_freundii_FDAARGOS_73.mat,1835,874,459,305,72,88,7
Citrobacter_freundii_GTC_09479.mat,2477,1320,809,299,98,201,8
Citrobacter_freundii_GTC_09629.mat,2465,1322,814,303,94,200,8
Citrobacter_freundii_str_ballerup_7851_39.mat,2465,1307,799,303,100,189,8
Citrobacter_freundii_UCI_31.mat,2000,926,486,309,70,106,8
Citrobacter_koseri_ATCC_BAA_895.mat,1996,899,422,339,74,112,7
Citrobacter_koseri_FDAARGOS_164.mat,1781,845,440,313,68,67,7
Citrobacter_nov_ERR2221352.mat,1812,893,476,310,74,87,7
Citrobacter_portucalensis_P10159.mat,1794,854,489,271,65,67,7
Citrobacter_rodentium_ICC168.mat,1802,839,446,294,62,79,7
Citrobacter_sp_30_2.mat,2026,936,577,221,76,126,7
Citrobacter_sp_A1.mat,1858,884,474,308,72,80,7
Citrobacter_sp_KTE151.mat,1869,877,464,307,72,85,7
Citrobacter_sp_KTE30.mat,1862,892,477,308,72,85,7
Citrobacter_sp_KTE32.mat,1855,879,466,307,70,83,7
Citrobacter_sp_L17.mat,1861,886,476,308,72,80,7
Citrobacter_youngae_ATCC_29220.mat,3326,943,566,226,80,143,7
Cloacibacillus_evryensis_DSM_19522.mat,1282,822,493,267,39,61,7
Cloacibacterium_normanense_DSM_15886.mat,1003,651,313,307,25,30,6
Clostridiaceae_nov_ERR1022373.mat,1092,658,428,190,27,39,5
Clostridiaceae_nov_ERR2221146.mat,1239,683,446,195,32,35,5
Clostridiaceae_nov_ERR2221328.mat,1057,612,385,194,26,26,4
Clostridiaceae_nov_ERR2221330.mat,1081,716,434,245,21,40,5
Clostridiaceae_nov_ERR2221331.mat,1079,717,435,245,21,40,5
Clostridiaceae_nov_ERR2221345.mat,994,623,378,215,26,27,4
Clostridiaceae_nov_ERR2221361.mat,994,623,378,215,26,27,4
Clostridiaceae_nov_ERR2221383.mat,1073,741,459,249,28,28,5
Clostridiaceae_nov_ERR2230154.mat,1079,642,412,190,27,39,5
Clostridiales_bacterium_mt11.mat,943,876,387,475,22,22,4
Clostridiales_incertae_sedis_nov_ERR1022334.mat,831,529,352,140,22,35,4
Clostridiales_incertae_sedis_nov_ERR1022419.mat,978,893,395,465,24,37,5
Clostridiales_incertae_sedis_nov_ERR2221176.mat,988,628,396,177,30,56,5
Clostridiales_incertae_sedis_nov_ERR2221277.mat,965,873,385,457,22,37,5
Clostridiales_incertae_sedis_nov_ERR2221283.mat,988,628,396,177,30,56,5
Clostridiales_incertae_sedis_nov_ERR2221367.mat,992,895,403,458,22,37,5
Clostridiales_incertae_sedis_nov_ERR2221388.mat,1006,902,431,436,30,32,4
Clostridiales_sp_1_7_47FAA.mat,1205,746,532,154,41,63,5
Clostridioides_difficile_002_P50_2011.mat,1752,1070,653,290,63,122,8
Clostridioides_difficile_050_P50_2011.mat,1751,1070,653,290,63,122,8
Clostridioides_difficile_2007855.mat,1368,753,381,293,43,70,5
Clostridioides_difficile_630.mat,1709,1044,679,239,61,123,7
Clostridioides_difficile_6503.mat,1716,1060,655,282,54,118,8
Clostridioides_difficile_70_100_2010.mat,1738,1071,656,288,63,122,8
Clostridioides_difficile_ATCC_43255.mat,1737,1073,657,289,61,122,8
Clostridioides_difficile_ATCC_9689.mat,1759,1082,668,288,67,120,8
Clostridioides_difficile_BI1.mat,1369,737,381,281,43,66,5
Clostridioides_difficile_CD37.mat,1725,1073,660,286,61,122,8
Clostridioides_difficile_CIP_107932.mat,1638,1007,676,232,61,94,8
Clostridioides_difficile_ERR1204032.mat,1304,690,369,265,41,45,5
Clostridioides_difficile_ERR2221119.mat,1232,657,361,257,35,31,5
Clostridioides_difficile_ERR2221219.mat,1232,658,365,254,35,31,5
Clostridioides_difficile_ERR2221225.mat,1310,695,373,266,41,45,5
Clostridioides_difficile_M120.mat,1748,1068,661,282,61,120,7
Clostridioides_difficile_M68.mat,1740,1060,645,286,63,124,8
Clostridioides_difficile_QCD_23m63.mat,1674,1011,658,231,57,115,8
Clostridioides_difficile_QCD_37x79.mat,1683,1053,634,290,63,125,8
Clostridioides_difficile_QCD_63q42.mat,1759,1083,667,288,67,122,8
Clostridioides_difficile_QCD_66c26.mat,1680,1052,633,291,59,125,8
Clostridioides_difficile_QCD_76w55.mat,1680,1050,633,289,59,125,8
Clostridioides_difficile_QCD_97b34.mat,1673,1048,631,289,59,125,8
Clostridioides_mangenotii_LM2.mat,990,607,342,235,25,26,6
Clostridioides_mangenotii_TR.mat,975,600,333,239,25,24,6
Clostridium_acetobutylicum_ATCC_824.mat,1341,795,474,255,37,64,8
Clostridium_acetobutylicum_DSM_1731.mat,1250,735,409,266,31,57,5
Clostridium_acetobutylicum_EA_2018.mat,1245,736,410,266,31,57,5
Clostridium_aerotolerans_DSM_5434.mat,1229,722,407,273,41,43,5
Clostridium_amazonitimonense_MGYG_HGUT_01477.mat,1040,712,408,273,25,30,5
Clostridium_asparagiforme_DSM_15981.mat,2024,769,532,167,52,67,4
Clostridium_baratii_796_15.mat,1140,684,411,212,33,56,5
Clostridium_baratii_ERR1022470.mat,1120,669,404,204,33,56,5
Clostridium_baratii_str_Sullivan.mat,1152,694,422,211,33,56,5
Clostridium_bartlettii_DSM_16795.mat,1092,646,503,102,32,46,5
Clostridium_beijerinckii_G117.mat,1827,1148,752,257,75,154,8
Clostridium_beijerinckii_NCIMB_8052.mat,1511,877,507,267,53,104,8
Clostridium_bifermentans_ATCC_19299.mat,1216,704,441,216,31,40,7
Clostridium_boliviensis_ERR171272.mat,1175,697,405,253,37,40,5
Clostridium_bolteae_90A9.mat,1671,1072,678,289,72,120,8
Clostridium_bolteae_90B3.mat,1667,1070,676,289,72,120,8
Clostridium_bolteae_90B7.mat,1759,1135,732,301,78,123,8
Clostridium_bolteae_90B8.mat,1713,1083,687,293,75,124,8
Clostridium_bolteae_ATCC_BAA_613.mat,1245,769,525,172,49,73,5
Clostridium_bolteae_WAL_14578.mat,1170,724,449,206,43,72,5
Clostridium_botulinum_A2_str_Kyoto.mat,1667,1104,715,292,46,98,8
Clostridium_botulinum_A3_str_Loch_Maree.mat,1682,1073,684,292,49,98,8
Clostridium_botulinum_A_str_ATCC_19397.mat,1463,879,462,337,37,72,8
Clostridium_botulinum_A_str_ATCC_3502.mat,1443,879,460,344,33,71,7
Clostridium_botulinum_A_str_Hall.mat,1454,885,463,344,37,74,8
Clostridium_botulinum_B1_str_Okra.mat,1673,1083,708,278,48,101,8
Clostridium_botulinum_Ba4_str_657.mat,1663,1073,693,279,52,103,8
Clostridium_botulinum_Bf.mat,1444,819,440,304,37,67,8
Clostridium_botulinum_BKT015925.mat,1549,966,631,240,54,111,8
Clostridium_botulinum_B_str_Eklund_17B.mat,1679,1012,670,226,62,133,8
Clostridium_botulinum_CB11_1_1.mat,1625,1003,651,232,56,132,7
Clostridium_botulinum_CDC66177.mat,1606,1018,671,235,60,126,8
Clostridium_botulinum_C_str_Eklund.mat,1402,891,538,283,46,82,8
Clostridium_botulinum_D_str_1873.mat,1133,634,304,265,22,60,4
Clostridium_botulinum_E1_str_BoNT_E_Beluga.mat,1460,792,419,273,36,98,8
Clostridium_botulinum_E3_str_Alaska_E43.mat,1680,1023,679,222,62,138,7
