source,target
rxn01124_c0,rxn10770_c0
rxn01124_c0,rxn01241_c0
rxn01124_c0,rxn06493_c0
rxn01124_c0,rxn01268_c0
rxn01124_c0,rxn00929_c0
rxn01124_c0,rxn00248_c0
rxn01124_c0,rxn00068_c0
rxn01124_c0,rxn03249_c0
rxn01124_c0,rxn10124_c0
rxn01124_c0,rxn04750_c0
rxn01124_c0,rxn03617_c0
rxn01124_c0,rxn00863_c0
rxn01124_c0,rxn00804_c0
rxn01124_c0,rxn01867_c0
rxn01124_c0,rxn00105_c0
rxn01124_c0,rxn03043_c0
rxn01124_c0,rxn03062_c0
rxn01124_c0,rxn00278_c0
rxn01124_c0,rxn01451_c0
rxn01124_c0,rxn01480_c0
rxn01124_c0,rxn02933_c0
rxn01124_c0,rxn12868_c0
rxn01124_c0,rxn13838_c0
rxn01124_c0,rxn02939_c0
rxn01124_c0,rxn00510_c0
rxn01124_c0,rxn02774_c0
rxn01124_c0,rxn01419_c0
rxn01124_c0,rxn08131_c0
rxn01124_c0,bio1_biomass
rxn01124_c0,rxn12239_c0
rxn01124_c0,rxn00211_c0
rxn01124_c0,rxn02159_c0
rxn01124_c0,rxn03622_c0
rxn01124_c0,rxn01101_c0
rxn01124_c0,rxn03990_c0
rxn01124_c0,rxn01011_c0
rxn01124_c0,rxn01418_c0
rxn01124_c0,rxn01123_c0
rxn01124_c0,rxn10122_c0
rxn01124_c0,rxn39451_c0
rxn01124_c0,rxn00611_c0
rxn01124_c0,rxn10663_c0
rxn01124_c0,rxn00781_c0
rxn01124_c0,rxn01361_c0
rxn01124_c0,rxn00992_c0
rxn01124_c0,rxn03951_c0
rxn00781_c0,rxn11663_c0
rxn00781_c0,rxn03167_c0
rxn00781_c0,rxn03264_c0
rxn00781_c0,rxn02937_c0
rxn00781_c0,rxn09101_c0
rxn00781_c0,rxn01241_c0
rxn00781_c0,rxn01268_c0
rxn00781_c0,rxn03446_c0
rxn00781_c0,rxn03249_c0
rxn00781_c0,rxn04750_c0
rxn00781_c0,rxn01643_c0
rxn00781_c0,rxn00804_c0
rxn00781_c0,rxn09105_c0
rxn00781_c0,rxn00646_c0
rxn00781_c0,rxn05229_c0
rxn00781_c0,rxn03147_c0
rxn00781_c0,rxn03909_c0
rxn00781_c0,rxn02011_c0
rxn00781_c0,rxn03084_c0
rxn00781_c0,rxn01451_c0
rxn00781_c0,rxn02939_c0
rxn00781_c0,rxn10267_c0
rxn00781_c0,rxn10266_c0
